,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
3418,3000 Leuven,Exceptional property,3250000,15.0,305.0,Installed,0.0,,1.0,25.0,1.0,230.0,305.0,362.0,2.0,0.0, As new
3419,1480 Tubize,House,3229000,3.0,,,0.0,,1.0,10.0,1.0,95.0,,150.0,3.0,, Good
3420,1050 Ixelles,Apartment block,3200000,1.0,1350.0,Installed,0.0,,,,,,1350.0,490.0,2.0,0.0, Good
3421,1000 Bruxelles,Mixed-use building,3200000,,1038.0,Installed,0.0,,,,1.0,12.0,1038.0,490.0,2.0,0.0, Good
3422,1380 Lasne,Villa,3200000,7.0,780.0,Installed,0.0,,1.0,180.0,,,780.0,5300.0,4.0,0.0, As new
3423,1000 Bruxelles,Mixed-use building,3200000,1.0,1425.0,Installed,0.0,,1.0,54.0,1.0,100.0,1425.0,500.0,2.0,0.0, Good
3424,1050 Ixelles,Mixed-use building,3200000,1.0,1425.0,Installed,0.0,,1.0,54.0,1.0,100.0,1425.0,500.0,2.0,0.0, Good
3425,1000 Bruxelles,Apartment block,3200000,,1425.0,Semi equipped,0.0,,,,1.0,120.0,1425.0,,2.0,0.0, To be done up
3426,1404 Bornival,Farmhouse,3200000,8.0,750.0,Hyper equipped,,,,,,,750.0,44500.0,4.0,0.0, Good
3427,8790 Waregem,Villa,3200000,4.0,750.0,,,,,,,,750.0,38289.0,,0.0,
3428,1180 Uccle,Villa,3150000,4.0,400.0,USA hyper equipped,0.0,,1.0,100.0,,,400.0,1045.0,4.0,0.0, Just renovated
3429,1180 Uccle,House,3150000,4.0,400.0,USA installed,,,1.0,100.0,1.0,900.0,400.0,1045.0,4.0,0.0, As new
3430,1000 Bruxelles,Apartment block,3150000,12.0,980.0,Semi equipped,0.0,,1.0,30.0,,,980.0,245.0,2.0,0.0, To renovate
3431,2500 Lier,Villa,3150000,4.0,800.0,Hyper equipped,0.0,,,,,,800.0,6400.0,,0.0, As new
3432,1180 Uccle,Villa,3150000,4.0,,,,,,,,,,1100.0,4.0,, As new
3433,8400 Oostende,Apartment block,3100000,30.0,,,0.0,,,,,,,694.0,2.0,, Good
3434,1000 Bruxelles,Mixed-use building,3100000,30.0,,USA semi equipped,0.0,,,,,,,110.0,2.0,0.0, Good
3435,6940 Durbuy,Service flat,3100000,25.0,1500.0,,,,,,,,1500.0,,4.0,,
3436,1040 Etterbeek,Mixed-use building,3100000,,,,,,,,,,,,3.0,,
3437,1050 Ixelles,Apartment block,3050000,12.0,600.0,USA hyper equipped,0.0,,1.0,37.0,1.0,180.0,600.0,280.0,2.0,0.0, Just renovated
3438,8500 Kortrijk,Apartment,3050000,2.0,,,0.0,,,,,,,,2.0,, As new
3439,8500 Kortrijk,Apartment block,3050000,10.0,411.0,Installed,0.0,,,,,,411.0,1724.0,2.0,, As new
3440,3140 Keerbergen,Villa,3025000,14.0,1263.0,,,,,,,,1263.0,4256.0,4.0,0.0, As new
3441,8340 Damme,Farmhouse,3000000,5.0,,,0.0,,,,,,,44289.0,,, To renovate
3442,7500 Tournai,House,3000000,26.0,,,,,,,,,,15000.0,4.0,,
3443,1410 Waterloo,Apartment block,3000000,1.0,994.0,,0.0,,,,,,994.0,3553.0,,,
3444,3140 Keerbergen,House,3000000,6.0,847.0,Hyper equipped,0.0,,1.0,100.0,,,847.0,12107.0,4.0,0.0, As new
3445,1180 Uccle,Exceptional property,2999000,11.0,,Hyper equipped,,,1.0,50.0,1.0,1200.0,,1650.0,4.0,, Good
3446,8300 Knokke-Heist,Villa,2995000,4.0,498.0,USA hyper equipped,,,,,1.0,1440.0,498.0,1440.0,4.0,0.0, As new
3447,8300 Knokke-Heist,Exceptional property,2995000,4.0,564.0,USA hyper equipped,0.0,,,,,,564.0,2947.0,4.0,,
3448,1640 Rhode-Saint-Genese,Villa,2990000,6.0,430.0,,0.0,,,,,,430.0,2728.0,4.0,0.0, As new
3449,1640 RHODE-SAINT-GENESE,House,2990000,6.0,550.0,Installed,,,,,,,550.0,2728.0,4.0,0.0, As new
3450,1150 WOLUWE-SAINT-PIERRE,Villa,2985000,5.0,480.0,Hyper equipped,,,1.0,67.0,,,480.0,1270.0,4.0,, As new
3451,1180 Uccle,Penthouse,2985000,5.0,400.0,Installed,,,1.0,100.0,,,400.0,,4.0,, Good
3452,1150 Woluwe-Saint-Pierre,Exceptional property,2985000,6.0,480.0,USA hyper equipped,,,,,,,480.0,1270.0,4.0,0.0, As new
3453,1050 Ixelles,House,2975000,5.0,917.0,,0.0,,,,,,917.0,,3.0,0.0, Good
3454,1050 Ixelles,Mansion,2975000,5.0,710.0,,,,,,,,710.0,310.0,3.0,, Good
3455,2240 Zandhoven,House,2975000,5.0,,USA hyper equipped,,,,,,,,29361.0,4.0,0.0, As new
3456,2321 Meer,Manor house,2975000,7.0,860.0,Installed,0.0,,1.0,200.0,1.0,66441.0,860.0,66441.0,4.0,0.0, As new
3457,2000 Antwerp,Apartment block,2975000,,,,,,,,,,,,2.0,, To renovate
3458,1933 Sterrebeek,Sterea - Living on the Gr,620000,,,,,,,,,,,,,,
3459,1933 Sterrebeek,Penthouse,2950000,3.0,258.0,Hyper equipped,0.0,,1.0,85.0,,,258.0,,2.0,0.0, As new
3460,1180 Uccle,House,2950000,5.0,,Hyper equipped,0.0,,1.0,30.0,1.0,2000.0,,2000.0,4.0,, As new
3461,8300 Knokke-Heist,Apartment,2950000,3.0,105.0,Hyper equipped,,,,,,,105.0,,2.0,0.0, As new
3462,2000 Antwerpen,Exceptional property,2950000,7.0,,Installed,0.0,,1.0,45.0,1.0,200.0,,696.0,2.0,, As new
3463,1150 Woluwe-Saint-Pierre,House,2950000,8.0,670.0,Hyper equipped,,,1.0,30.0,,,670.0,533.0,3.0,0.0, As new
3464,1180 Uccle,House,2950000,5.0,750.0,Installed,0.0,,,,1.0,2000.0,750.0,2630.0,3.0,0.0, Good
3465,8300 Knokke,Apartment,2950000,3.0,95.0,Installed,,,,,,,95.0,,,0.0,
3466,1180 Uccle,Villa,2950000,5.0,600.0,Hyper equipped,,,,,,,600.0,1980.0,4.0,, Just renovated
3467,1050 Ixelles,House,2950000,2.0,720.0,Hyper equipped,0.0,,1.0,165.0,,,720.0,180.0,2.0,, As new
3468,1180 Uccle,Apartment,2950000,4.0,404.0,Installed,0.0,,1.0,130.0,1.0,860.0,404.0,,3.0,,
3469,2000 Antwerp,Exceptional property,2950000,7.0,,,,,,,,,,749.0,4.0,, As new
3470,3920 Lommel,Loft,2950000,3.0,200.0,,0.0,,,,,,200.0,,4.0,, As new
3471,1640 Sint-Genesius-Rode,Villa,2950000,5.0,550.0,,,,,,,,550.0,3422.0,,0.0,
3472,1640 RHODE-SAINT-GENESE,Exceptional property,2950000,6.0,550.0,,,,1.0,110.0,,,550.0,3422.0,4.0,, As new
3473,2000 Antwerp,Apartment block,2950000,20.0,1065.0,Installed,1.0,,,,,,1065.0,365.0,,0.0, To be done up
3474,2950 Kapellen,Villa,2950000,6.0,778.0,Installed,0.0,,1.0,150.0,1.0,10213.0,778.0,10213.0,4.0,0.0, As new
3475,1070 Anderlecht,Mixed-use building,2950000,,,,,,,,,,,2290.0,2.0,, As new
3476,2360 Oud-Turnhout,Villa,2950000,5.0,475.0,,,,,,,,475.0,4500.0,4.0,0.0,
3477,1310 La Hulpe,House,2900000,6.0,,Installed,0.0,,,,,,,30000.0,4.0,, Good
3478,1000 Bruxelles ville,Apartment,2900000,5.0,,Hyper equipped,0.0,,1.0,20.0,,,,,3.0,, As new
3479,1050 Ixelles,House,2900000,6.0,440.0,USA hyper equipped,0.0,,1.0,119.0,,,440.0,,2.0,,
3480,1050 Ixelles,Apartment block,2900000,7.0,400.0,USA hyper equipped,0.0,,1.0,11.0,,,400.0,600.0,2.0,0.0, Just renovated
3481,1380 Lasne,Apartment block,2900000,13.0,800.0,,0.0,,,,,,800.0,675.0,4.0,, Good
3482,2930 Brasschaat,Villa,2895000,5.0,902.0,Installed,0.0,,1.0,150.0,1.0,7129.0,902.0,7129.0,4.0,0.0, As new
3483,8300 Knokke-Heist,Apartment,2875000,3.0,160.0,USA hyper equipped,0.0,,,,,,160.0,,3.0,0.0, As new
3484,1180 Uccle,Apartment block,2875000,9.0,,,,,,,,,,1000.0,2.0,, As new
3485,1050 Ixelles,The Sixty,465000,,,,,,,,,,,,,,
3486,1420 Braine-lAlleud,House,2850000,5.0,900.0,Hyper equipped,0.0,,,,1.0,1260.0,900.0,3160.0,4.0,0.0, As new
3487,1420 Braine-lAlleud,Villa,2850000,6.0,900.0,Hyper equipped,,,,,,,900.0,3160.0,4.0,, As new
3488,1420 Braine-lAlleud,Villa,2850000,6.0,900.0,,,,,,,,900.0,3161.0,4.0,0.0, As new
3489,8300 Knokke-Heist,Apartment,2850000,3.0,181.0,USA hyper equipped,,,,,,,181.0,,2.0,0.0, As new
3490,8300 Knokke-Heist,Apartment,2850000,4.0,181.0,USA hyper equipped,,,,,,,181.0,,2.0,,
3491,1180 Uccle,Duplex,2850000,3.0,350.0,,,,1.0,100.0,1.0,235.0,350.0,,4.0,, As new
3492,1180 Uccle,Duplex,2850000,3.0,345.0,USA hyper equipped,0.0,,1.0,80.0,1.0,235.0,345.0,,,0.0, As new
3493,8300 Knokke-Heist,Apartment,2850000,3.0,181.0,USA hyper equipped,0.0,,1.0,16.0,,,181.0,,2.0,0.0, As new
3494,8500 Kortrijk,Apartment,2850000,,,,,,,,,,,,2.0,,
3495,8710 OOIGEM,House,2817145,3.0,3000.0,,0.0,,,,,,3000.0,3602.0,,, Good
3496,8710 OOIGEM,Mixed-use building,2817145,3.0,3000.0,,0.0,,,,,,3000.0,3602.0,,, Good
3497,1050 Ixelles,House,2800000,6.0,660.0,Hyper equipped,0.0,,1.0,100.0,,,660.0,2300.0,4.0,, To be done up
3498,1150 Woluwe-Saint-Pierre,Apartment block,2800000,10.0,1000.0,Hyper equipped,0.0,,,,1.0,1500.0,1000.0,1988.0,4.0,0.0, Good
3499,1150 WOLUW-SAINT-PIERRE,Apartment block,2800000,11.0,600.0,Installed,0.0,,,,,,600.0,1900.0,4.0,, Good
3500,2018 Antwerp,Exceptional property,2800000,6.0,910.0,USA hyper equipped,0.0,,,,,,910.0,502.0,2.0,0.0,
3501,1180 Ukkel,Mansion,2800000,6.0,750.0,Hyper equipped,0.0,,1.0,1.0,,,750.0,284.0,3.0,0.0, As new
3502,2830 Willebroek,Apartment block,2800000,36.0,1875.0,Installed,0.0,,,,,,1875.0,389.0,3.0,, Good
3503,9690 Kluisbergen,Exceptional property,2800000,14.0,1150.0,Installed,0.0,,,,,,1150.0,1450.0,,0.0,
3504,9690 Kluisbergen,Villa,2800000,14.0,1150.0,,1.0,,,,,,1150.0,1450.0,,0.0,
3505,2020 Antwerp,Villa,2800000,7.0,658.0,Semi equipped,0.0,,,,,,658.0,2800.0,4.0,, To renovate
3506,6662 Tavigny,Castle,2800000,10.0,1367.0,,0.0,,,,,,1367.0,17338.0,,0.0, Good
3507,1083 Ganshoren,Apartment block,2800000,9.0,835.0,,,,,,1.0,242.0,835.0,432.0,2.0,, As new
3508,1150 WOLUWE-SAINT-PIERRE,Apartment block,2800000,11.0,830.0,Installed,0.0,,1.0,25.0,1.0,1440.0,830.0,1988.0,4.0,, To be done up
3509,8000 Brugge,Mansion,2800000,3.0,439.0,,0.0,,,,,,439.0,735.0,2.0,0.0, As new
3510,8000 Brugge,Mansion,2800000,3.0,439.0,,0.0,,,,,,439.0,735.0,2.0,0.0, As new
3511,8300 Knokke-Heist,Ground floor,2795000,3.0,105.0,Hyper equipped,,,,,1.0,150.0,105.0,,2.0,0.0, As new
3512,8300 Knokke-Heist,Penthouse,2795000,3.0,226.0,Hyper equipped,0.0,,1.0,28.0,,,226.0,,2.0,0.0, As new
3513,8300 Knokke,Apartment,2795000,3.0,95.0,,,,,,,,95.0,,,0.0,
3514,1180 Uccle,Villa,2750000,7.0,,Hyper equipped,,,,,,,,2600.0,4.0,, As new
3515,1970 Wezembeek-Oppem,Villa,2750000,9.0,478.0,Installed,0.0,,1.0,30.0,,,478.0,8000.0,4.0,0.0, To be done up
3516,1380 Lasne Maransart,House,2750000,7.0,800.0,Hyper equipped,0.0,,,,1.0,14527.0,800.0,15327.0,4.0,0.0, As new
3517,1970 Wezembeek-Oppem,Villa,2750000,7.0,475.0,Installed,0.0,,,,1.0,7700.0,475.0,7925.0,4.0,0.0, Good
3518,1050 Ixelles,Mansion,2750000,6.0,668.0,Hyper equipped,,,,,,,668.0,870.0,2.0,, As new
3519,1190 Forest,Mansion,2750000,6.0,420.0,Hyper equipped,,,,,,,420.0,870.0,2.0,, As new
3520,1190 Forest,Mansion,2750000,6.0,530.0,Hyper equipped,0.0,,1.0,30.0,1.0,685.0,530.0,845.0,2.0,0.0, As new
3521,1380 Lasne,Villa,2750000,7.0,680.0,Hyper equipped,,,,,,,680.0,10500.0,4.0,0.0, As new
3522,1380 LASNEWATERLOO,House,2750000,7.0,800.0,,,,,,,,800.0,15000.0,4.0,, As new
3523,1050 Ixelles,Exceptional property,2750000,6.0,668.0,Hyper equipped,0.0,,1.0,30.0,1.0,500.0,668.0,690.0,2.0,0.0, As new
3524,1380 Lasne,Exceptional property,2750000,7.0,680.0,Hyper equipped,0.0,,1.0,200.0,,,680.0,15300.0,4.0,0.0, As new
3525,1380 Lasne,Exceptional property,2750000,7.0,620.0,,0.0,,,,,,620.0,15000.0,4.0,0.0, As new
3526,2930 Brasschaat,Villa,2750000,5.0,750.0,Hyper equipped,0.0,,,,1.0,150.0,750.0,,4.0,, Just renovated
3527,2430 Laakdal,Mansion,2750000,10.0,600.0,,0.0,,,,,,600.0,3171.0,,, Good
3528,2930 Brasschaat,Villa,2750000,5.0,750.0,,0.0,,,,,,750.0,13000.0,4.0,, As new
3529,2970 Schilde,Villa,2750000,6.0,1085.0,Hyper equipped,,,,,,,1085.0,9084.0,4.0,0.0,
3530,1180 Uccle,Mansion,2750000,7.0,500.0,Hyper equipped,,,,,,,500.0,2600.0,4.0,,
3531,1640 RHODE-SAINT-GENESE,Villa,2740000,5.0,620.0,USA installed,,,,,,,620.0,2720.0,4.0,0.0, As new
3532,1050 Ixelles,Duplex,2700000,5.0,557.0,Hyper equipped,,,1.0,50.0,1.0,60.0,557.0,,2.0,, As new
3533,1050 Ixelles,Triplex,2700000,5.0,566.0,Hyper equipped,0.0,,1.0,50.0,1.0,100.0,566.0,,2.0,0.0, Good
3534,1400 Nivelles,Apartment block,2700000,,989.0,Installed,0.0,,,,,,989.0,,2.0,,
3535,1560 Hoeilaart,Exceptional property,2700000,16.0,975.0,USA installed,0.0,,1.0,40.0,1.0,10000.0,975.0,10002.0,4.0,0.0, Good
3536,8310 Brugge Assebroek,Exceptional property,2699000,4.0,,USA hyper equipped,1.0,,1.0,100.0,1.0,4000.0,,4997.0,4.0,0.0, Good
3537,8310 Brugge,Country house,2699000,4.0,272.0,,0.0,,,,,,272.0,4997.0,4.0,, As new
3538,1000 Bruxelles,Apartment block,2685000,10.0,648.0,Installed,,,1.0,54.0,,,648.0,400.0,3.0,, As new
3539,1150 Woluwe-Saint-Pierre,Apartment block,2685000,10.0,648.0,Installed,,,1.0,54.0,,,648.0,400.0,3.0,, As new
3540,2500 KONINGSHOOIKT,Villa,2675000,8.0,800.0,Hyper equipped,0.0,,,,1.0,2200.0,800.0,,4.0,,
3541,2500 Lier,Villa,2675000,8.0,800.0,,0.0,,,,1.0,4500.0,800.0,4500.0,,0.0,
3542,2500 Lier Koningshooikt,Exceptional property,2675000,8.0,800.0,Hyper equipped,,,,,1.0,2500.0,800.0,4500.0,4.0,0.0, As new
3543,1050 Ixelles,House,2650000,6.0,530.0,Installed,0.0,,1.0,1.0,,,530.0,,2.0,0.0, As new
3544,8500 Kortrijk,House,2650000,10.0,,USA semi equipped,0.0,,,,1.0,7254.0,,7254.0,4.0,0.0, Good
3545,1050 Ixelles,Exceptional property,2650000,5.0,530.0,Hyper equipped,0.0,,,,,,530.0,,3.0,0.0, Good
3546,1050 Elsene,Mansion,2650000,9.0,,Installed,,,,,1.0,50.0,,290.0,3.0,, Good
3547,1040 Brussel,Apartment block,2650000,7.0,570.0,Hyper equipped,1.0,,1.0,36.0,1.0,156.0,570.0,325.0,2.0,0.0, As new
3548,8500 Kortrijk,Kot,2650000,,1295.0,,1.0,,,,,,1295.0,,3.0,0.0, Good
3549,8501 Bissegem,Mixed-use building,2650000,,,Installed,,,,,,,,1168.0,,0.0, As new
3550,2950 Kapellen,Villa,2650000,5.0,1000.0,USA hyper equipped,,,,,,,1000.0,9665.0,4.0,0.0,
3551,1050 Ixelles,Apartment block,2625000,5.0,555.0,Installed,0.0,,,,1.0,117.0,555.0,565.0,2.0,, To be done up
3552,8300 Knokke-Heist,Duplex,2617000,3.0,157.0,USA hyper equipped,0.0,,1.0,23.0,,,157.0,,,0.0, As new
3553,8300 Knokke,Apartment,2617000,3.0,157.0,,0.0,,,,,,157.0,,,0.0, As new
3554,1180 Uccle,Villa,2600000,6.0,430.0,Installed,,,,,,,430.0,1425.0,4.0,, Good
3555,1640 Rhode-Saint-Gense,House,2600000,5.0,900.0,Hyper equipped,0.0,,,,1.0,4100.0,900.0,5000.0,4.0,0.0, To renovate
3556,1180 Uccle,Villa,2600000,4.0,331.0,,0.0,,,,,,331.0,1425.0,,, Good
3557,1180 Uccle,Villa,2600000,5.0,400.0,Hyper equipped,0.0,,1.0,60.0,1.0,700.0,400.0,1425.0,4.0,0.0,
3558,2018 Antwerp,Mansion,2600000,5.0,750.0,Semi equipped,0.0,,1.0,25.0,1.0,160.0,750.0,430.0,2.0,0.0, Good
3559,9000 Gent,Mansion,2600000,5.0,621.0,USA hyper equipped,0.0,,,,1.0,1273.0,621.0,1438.0,2.0,0.0, As new
3560,1640 Rhode-St-Gense,Exceptional property,2600000,6.0,900.0,Hyper equipped,0.0,,,,,,900.0,4970.0,4.0,0.0, As new
3561,1380 Lasne,Villa,2600000,8.0,1163.0,Installed,0.0,,,,,,1163.0,12900.0,4.0,0.0,
3562,8301 Knokke-Heist,Apartment,2595000,4.0,174.0,Hyper equipped,0.0,,,,,,174.0,,2.0,0.0, As new
3563,8300 Knokke-Heist,Duplex,2595000,4.0,174.0,USA hyper equipped,1.0,,,,,,174.0,,,0.0, As new
3564,8300 Knokke,Apartment,2595000,4.0,,,1.0,,,,,,,,,0.0,
3565,8301 Knokke-Heist,Duplex,2595000,4.0,174.0,Hyper equipped,1.0,,,,,,174.0,,,0.0, As new
3566,8587 Spiere-Helkijn,Castle,2550000,5.0,800.0,,,,,,,,800.0,21000.0,,,
3567,4432 Ans Alleur,Mixed-use building,2550000,,2520.0,,,,,,,,2520.0,,4.0,,
3568,9830 Sint-Martens-Latem,Villa,2540000,3.0,354.0,Installed,0.0,,,,,,354.0,5576.0,4.0,, As new
3569,1050 Bruxelles-Quartier Louise,Mixed-use building,2520000,,750.0,,1.0,,1.0,24.0,1.0,39.0,750.0,193.0,2.0,, As new
3570,1050 Ixelles,Penthouse,2500000,4.0,277.0,Hyper equipped,0.0,,1.0,111.0,,,277.0,,4.0,0.0, As new
3571,1050 Ixelles,Penthouse,2500000,4.0,277.0,USA hyper equipped,0.0,,1.0,111.0,,,277.0,,2.0,0.0, As new
3572,1050 Ixelles,Penthouse,2500000,4.0,277.0,USA hyper equipped,0.0,,1.0,111.0,,,277.0,,2.0,0.0, As new
3573,1050 Ixelles,Apartment,2500000,4.0,277.0,USA hyper equipped,0.0,,1.0,87.0,,,277.0,,4.0,0.0, Just renovated
3574,1050 Ixelles,Queen 1839,193500,,,,,,,,,,,,,,
3575,1050 Ixelles,Penthouses Ixelles - Loui,1100000,,,,,,,,,,,,,,
3576,3080 Tervuren,Exceptional property,2500000,10.0,427.0,Hyper equipped,0.0,,1.0,50.0,1.0,800.0,427.0,1065.0,4.0,0.0, Good
3577,1050 Ixelles,House,2500000,10.0,,,0.0,,1.0,10.0,,,,386.0,2.0,, As new
3578,1050 Ixelles,Apartment,2500000,4.0,277.0,USA hyper equipped,,,1.0,111.0,,,277.0,,,, As new
3579,1050 Ixelles,Penthouse,2500000,4.0,277.0,USA hyper equipped,0.0,,1.0,111.0,,,277.0,,2.0,0.0, As new
3580,2018 Antwerp,Penthouse,2500000,3.0,400.0,Hyper equipped,,,1.0,10.0,,,400.0,,,, As new
3581,1050 Ixelles,Apartment,2500000,4.0,227.0,Installed,,,1.0,87.0,,,227.0,,4.0,, As new
3582,1640 Rhode-Saint-Gense,House,2500000,5.0,400.0,Hyper equipped,,,1.0,20.0,1.0,1700.0,400.0,2590.0,4.0,0.0, As new
3583,1050 Ixelles,Mixed-use building,2500000,,550.0,Semi equipped,0.0,,1.0,20.0,1.0,50.0,550.0,512.0,2.0,0.0, Good
3584,1640 Rhode-Saint-Gense,House,2500000,5.0,400.0,Hyper equipped,,,1.0,30.0,1.0,2290.0,400.0,2490.0,4.0,0.0, As new
3585,2000 Antwerpen,Mansion,2500000,5.0,,Hyper equipped,0.0,,1.0,29.0,1.0,159.0,,308.0,2.0,, As new
3586,1150 Woluwe-Saint-Pierre,Villa,2500000,8.0,,USA installed,,,,,,,,1700.0,4.0,0.0, As new
3587,1050 Ixelles,Apartment,2500000,4.0,277.0,Hyper equipped,,,,,,,277.0,,2.0,0.0, As new
3588,1310 La Hulpe,Villa,2500000,8.0,1241.0,Hyper equipped,0.0,,,,,,1241.0,3089.0,4.0,0.0,
3589,7700 Mouscron,Apartment block,2500000,1.0,,Not installed,0.0,,,,,,,,,, Just renovated
3590,2000 Antwerp,Mansion,2500000,5.0,624.0,Installed,0.0,,,,,,624.0,308.0,2.0,, Just renovated
3591,1370 Mlin,Exceptional property,2500000,5.0,465.0,Hyper equipped,0.0,,,,,,465.0,10095.0,4.0,0.0, As new
3592,2360 Oud-Turnhout,House,2500000,5.0,621.0,,0.0,,,,,,621.0,13000.0,4.0,, Good
3593,2000 Antwerp,House,2500000,5.0,800.0,Installed,0.0,,,,1.0,212.0,800.0,515.0,2.0,, Good
3594,2950 Kapellen,Villa,2500000,5.0,750.0,,0.0,,1.0,275.0,,,750.0,5123.0,4.0,,
3595,3000 Leuven,Mixed-use building,2500000,8.0,,,,,,,,,,196.0,2.0,,
3596,1040 Etterbeek,Mixed-use building,2500000,,,,,,,,,,,504.0,2.0,, As new
3597,8300 Knokke-Heist,Wagram,2299000,,,,,,,,,,,,,,
3598,8301 Duinbergen,Wagram,2299000,,,,,,,,,,,,,,
3599,8300 Knokke-Heist,Apartment,2499000,3.0,162.0,Installed,,,,,,,162.0,,,0.0,
3600,9500 Geraardsbergen,Villa,2499000,6.0,600.0,Installed,0.0,,,,,,600.0,50000.0,,, As new
3601,8300 Knokke-Heist,Apartment,2499000,3.0,162.0,,,,,,,,162.0,,,0.0,
3602,1200 WOLUWE-SAINT-LAMBERT,Mansion,2495000,6.0,,Hyper equipped,,,1.0,48.0,,,,561.0,2.0,, As new
3603,1180 Uccle,Villa,2495000,5.0,425.0,Hyper equipped,0.0,,1.0,64.0,1.0,1667.0,425.0,1667.0,4.0,0.0, As new
3604,1200 Woluwe-Saint-Lambert,House,2495000,7.0,460.0,Hyper equipped,0.0,,1.0,48.0,1.0,390.0,460.0,564.0,2.0,0.0, Just renovated
3605,1180 Uccle,Exceptional property,2495000,4.0,,,,,1.0,95.0,,,,1049.0,,0.0,
3606,2970 Schilde,Villa,2495000,5.0,800.0,,0.0,,,,1.0,6500.0,800.0,6629.0,,,
3607,2970 Schilde,Villa,2495000,5.0,800.0,USA hyper equipped,0.0,,,,,,800.0,6629.0,4.0,0.0, As new
3608,2360 Oud-Turnhout,Villa,2495000,6.0,687.0,USA hyper equipped,,,1.0,50.0,1.0,2905.0,687.0,2905.0,4.0,0.0, As new
3609,1180 Uccle,Circulaire 104,2490000,,,,,,,,,,,,,,
3610,1180 Uccle,Circulaire 104,1490000,,,,,,,,,,,,,,
3611,1180 Uccle,Ground floor,2490000,3.0,300.0,USA hyper equipped,0.0,,1.0,56.0,1.0,860.0,300.0,,4.0,0.0, Just renovated
3612,1420 Braine-lAlleud,Villa,2490000,7.0,650.0,,,,,,,,650.0,11472.0,4.0,, As new
3613,3080 Tervuren,Villa,2490000,5.0,645.0,Installed,,,1.0,25.0,,,645.0,1800.0,4.0,0.0, As new
3614,3080 Tervuren,House,2490000,5.0,480.0,Hyper equipped,0.0,,1.0,25.0,,,480.0,1792.0,4.0,,
3615,1850 Grimbergen,Castle,2480000,10.0,850.0,Installed,,,,,1.0,950002.0,850.0,95000.0,4.0,0.0, To be done up
3616,1850 Grimbergen,Exceptional property,2480000,10.0,880.0,,,,,,,,880.0,95000.0,,,
3617,3080 Tervuren,Villa,2475000,7.0,720.0,,0.0,,,,,,720.0,5800.0,4.0,0.0,
3618,9890 Gavere,House,2475000,5.0,759.0,Hyper equipped,0.0,,1.0,28.0,1.0,1800.0,759.0,3348.0,4.0,, As new
3619,2930 Brasschaat,Villa,2475000,5.0,1200.0,,0.0,,,,,,1200.0,8444.0,4.0,, As new
3620,8300 Knokke-Heist,Penthouse,2470000,2.0,111.0,USA hyper equipped,0.0,,1.0,90.0,,,111.0,,2.0,0.0, Good
3621,8300 Knokke-Heist,Penthouse,2470000,2.0,111.0,Installed,,,1.0,90.0,,,111.0,,,0.0, Good
3622,8300 Knokke-Zoute,Apartment,2470000,2.0,111.0,Hyper equipped,,,,,,,111.0,,3.0,0.0, As new
3623,8300 Knokke-Heist,Penthouse,2470000,2.0,111.0,,0.0,,,,,,111.0,,2.0,0.0, As new
3624,2018 Antwerp,House,2450000,6.0,446.0,USA hyper equipped,1.0,,,,1.0,266.0,446.0,266.0,3.0,0.0, As new
3625,1380 Lasne,House,2450000,6.0,810.0,,0.0,,1.0,55.0,,,810.0,5136.0,4.0,0.0, As new
3626,1380 Lasne,House,2450000,8.0,730.0,Hyper equipped,0.0,,1.0,200.0,1.0,2000.0,730.0,3000.0,4.0,0.0, As new
3627,1380 Lasne,Villa,2450000,8.0,730.0,Installed,0.0,,,,,,730.0,3000.0,,0.0, Good
3628,1380 Lasne,Exceptional property,2450000,8.0,730.0,Hyper equipped,,,,,,,730.0,3000.0,4.0,0.0, As new
3629,1380 Lasne,Villa,2450000,8.0,730.0,Hyper equipped,,,1.0,100.0,1.0,2000.0,730.0,3000.0,4.0,, As new
3630,2970 Schilde,Villa,2450000,4.0,614.0,Hyper equipped,0.0,,1.0,66.0,1.0,3617.0,614.0,3904.0,4.0,, Just renovated
3631,2018 Antwerp,House,2450000,7.0,592.0,,0.0,,,,,,592.0,446.0,3.0,,
3632,9880 Aalter,Exceptional property,2450000,5.0,1200.0,Hyper equipped,0.0,,,,,,1200.0,11036.0,,0.0, As new
3633,3300 Tienen,Mixed-use building,2450000,,3163.0,,0.0,,,,,,3163.0,1600.0,2.0,0.0, Good
3634,2900 Schoten,Villa,2450000,5.0,744.0,Installed,0.0,,,,,,744.0,8100.0,4.0,, Good
3635,9890 Gavere,Exceptional property,2450000,5.0,962.0,Installed,0.0,,,,,,962.0,7406.0,4.0,, Just renovated
3636,2018 Antwerpen,House,2430000,7.0,,,0.0,,,,,,,446.0,3.0,0.0, As new
3637,2018 Antwerp,Mansion,2430000,7.0,592.0,Installed,0.0,,,,,,592.0,446.0,3.0,, Good
3638,8300 Knokke-Heist,Apartment,2425000,3.0,160.0,,0.0,,,,,,160.0,,2.0,, As new
3639,2520 Broechem,Manor house,2420000,,,,,,,,,,,60000.0,,,
3640,1410 Waterloo,Villa,2400000,5.0,288.0,Installed,0.0,,,,,,288.0,7700.0,,0.0, Good
